data_avgyear,country,med_exp,min_wage
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1985,Germany,14533.92516,0
1993,Ghana,,0
1993,Ghana,,0
1993,Ghana,,0
1993,Ghana,,0
1993,Ghana,,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1986,United States,22873.70987,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1990,United States,24883.81116,0
1986,United States,22873.70987,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1990,United States,24883.81116,0
1986,United States,22873.70987,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1990,United States,24883.81116,0
1986,United States,22873.70987,0
1986,United States,22873.70987,0
1990,United States,24883.81116,0
1990,United States,24883.81116,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1983,India,329.9206882,0
1990,India,376.5610458,0
1990,India,376.5610458,0
1990,India,376.5610458,0
